bars,symbol,next_page_token
"{'t': '2017-01-03T19:17:00Z', 'o': 224.3, 'h': 224.32, 'l': 224.255, 'c': 224.27, 'v': 151576, 'n': 600, 'vw': 224.293568}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:18:00Z', 'o': 224.2699, 'h': 224.27, 'l': 224.21, 'c': 224.22, 'v': 144577, 'n': 682, 'vw': 224.243365}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:19:00Z', 'o': 224.2103, 'h': 224.22, 'l': 224.18, 'c': 224.1805, 'v': 70608, 'n': 421, 'vw': 224.203464}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:20:00Z', 'o': 224.18, 'h': 224.23, 'l': 224.175, 'c': 224.21, 'v': 146162, 'n': 741, 'vw': 224.204598}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:21:00Z', 'o': 224.22, 'h': 224.24, 'l': 224.18, 'c': 224.185, 'v': 88640, 'n': 388, 'vw': 224.213938}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:22:00Z', 'o': 224.19, 'h': 224.2, 'l': 224.1642, 'c': 224.17, 'v': 70701, 'n': 432, 'vw': 224.178893}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:23:00Z', 'o': 224.17, 'h': 224.19, 'l': 224.15, 'c': 224.18, 'v': 65849, 'n': 370, 'vw': 224.171181}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:24:00Z', 'o': 224.175, 'h': 224.197, 'l': 224.15, 'c': 224.15, 'v': 68554, 'n': 381, 'vw': 224.173347}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:25:00Z', 'o': 224.1536, 'h': 224.2, 'l': 224.1536, 'c': 224.19, 'v': 58448, 'n': 376, 'vw': 224.180704}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:26:00Z', 'o': 224.19, 'h': 224.2, 'l': 224.18, 'c': 224.185, 'v': 143309, 'n': 256, 'vw': 224.188313}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:27:00Z', 'o': 224.185, 'h': 224.1899, 'l': 224.13, 'c': 224.13, 'v': 226814, 'n': 1013, 'vw': 224.167176}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:28:00Z', 'o': 224.13, 'h': 224.17, 'l': 224.1257, 'c': 224.1257, 'v': 85705, 'n': 536, 'vw': 224.146078}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:29:00Z', 'o': 224.12, 'h': 224.13, 'l': 224.1, 'c': 224.101, 'v': 97659, 'n': 460, 'vw': 224.11291}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:30:00Z', 'o': 224.1, 'h': 224.12, 'l': 224.08, 'c': 224.08, 'v': 52313, 'n': 346, 'vw': 224.097027}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:31:00Z', 'o': 224.09, 'h': 224.13, 'l': 224.085, 'c': 224.12, 'v': 72441, 'n': 412, 'vw': 224.108744}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:32:00Z', 'o': 224.11, 'h': 224.11, 'l': 224.07, 'c': 224.09, 'v': 72488, 'n': 463, 'vw': 224.088349}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:33:00Z', 'o': 224.09, 'h': 224.1, 'l': 224.0301, 'c': 224.07, 'v': 66598, 'n': 461, 'vw': 224.066174}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:34:00Z', 'o': 224.08, 'h': 224.08, 'l': 224.04, 'c': 224.04, 'v': 62041, 'n': 345, 'vw': 224.066636}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:35:00Z', 'o': 224.04, 'h': 224.1, 'l': 224.04, 'c': 224.09, 'v': 52290, 'n': 315, 'vw': 224.077474}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:36:00Z', 'o': 224.0973, 'h': 224.13, 'l': 224.095, 'c': 224.11, 'v': 109196, 'n': 600, 'vw': 224.109481}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:37:00Z', 'o': 224.11, 'h': 224.115, 'l': 224.065, 'c': 224.11, 'v': 107785, 'n': 543, 'vw': 224.091037}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:38:00Z', 'o': 224.12, 'h': 224.13, 'l': 224.1, 'c': 224.129, 'v': 46479, 'n': 219, 'vw': 224.116385}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:39:00Z', 'o': 224.13, 'h': 224.14, 'l': 224.06, 'c': 224.07, 'v': 68315, 'n': 437, 'vw': 224.108032}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:40:00Z', 'o': 224.065, 'h': 224.1, 'l': 224.06, 'c': 224.1, 'v': 90451, 'n': 379, 'vw': 224.093203}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:41:00Z', 'o': 224.0901, 'h': 224.17, 'l': 224.0901, 'c': 224.1503, 'v': 99750, 'n': 510, 'vw': 224.138866}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:42:00Z', 'o': 224.15, 'h': 224.21, 'l': 224.146, 'c': 224.19, 'v': 86806, 'n': 549, 'vw': 224.171921}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:43:00Z', 'o': 224.1943, 'h': 224.21, 'l': 224.19, 'c': 224.21, 'v': 94227, 'n': 465, 'vw': 224.206279}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:44:00Z', 'o': 224.2, 'h': 224.22, 'l': 224.16, 'c': 224.22, 'v': 75408, 'n': 512, 'vw': 224.189477}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:45:00Z', 'o': 224.22, 'h': 224.23, 'l': 224.14, 'c': 224.17, 'v': 116565, 'n': 701, 'vw': 224.197317}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:46:00Z', 'o': 224.17, 'h': 224.18, 'l': 224.16, 'c': 224.18, 'v': 73177, 'n': 416, 'vw': 224.172333}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:47:00Z', 'o': 224.175, 'h': 224.24, 'l': 224.175, 'c': 224.22, 'v': 52314, 'n': 381, 'vw': 224.213048}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:48:00Z', 'o': 224.225, 'h': 224.27, 'l': 224.22, 'c': 224.27, 'v': 96620, 'n': 432, 'vw': 224.243668}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:49:00Z', 'o': 224.265, 'h': 224.27, 'l': 224.24, 'c': 224.26, 'v': 62508, 'n': 260, 'vw': 224.255188}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:50:00Z', 'o': 224.26, 'h': 224.27, 'l': 224.23, 'c': 224.235, 'v': 60119, 'n': 416, 'vw': 224.256508}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:51:00Z', 'o': 224.235, 'h': 224.3, 'l': 224.235, 'c': 224.3, 'v': 71059, 'n': 405, 'vw': 224.271973}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:52:00Z', 'o': 224.3, 'h': 224.3, 'l': 224.26, 'c': 224.3, 'v': 82134, 'n': 363, 'vw': 224.284586}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:53:00Z', 'o': 224.295, 'h': 224.31, 'l': 224.29, 'c': 224.3, 'v': 75328, 'n': 347, 'vw': 224.301522}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:54:00Z', 'o': 224.305, 'h': 224.39, 'l': 224.2901, 'c': 224.3765, 'v': 91487, 'n': 512, 'vw': 224.347523}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:55:00Z', 'o': 224.37, 'h': 224.379, 'l': 224.32, 'c': 224.33, 'v': 77635, 'n': 475, 'vw': 224.35695}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:56:00Z', 'o': 224.34, 'h': 224.36, 'l': 224.3, 'c': 224.3, 'v': 131233, 'n': 665, 'vw': 224.332309}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:57:00Z', 'o': 224.31, 'h': 224.3357, 'l': 224.29, 'c': 224.2933, 'v': 64354, 'n': 367, 'vw': 224.313742}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:58:00Z', 'o': 224.3, 'h': 224.35, 'l': 224.29, 'c': 224.35, 'v': 107352, 'n': 498, 'vw': 224.335709}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:59:00Z', 'o': 224.35, 'h': 224.37, 'l': 224.32, 'c': 224.34, 'v': 130028, 'n': 718, 'vw': 224.349196}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:00:00Z', 'o': 224.35, 'h': 224.39, 'l': 224.345, 'c': 224.38, 'v': 229596, 'n': 580, 'vw': 224.369619}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:01:00Z', 'o': 224.38, 'h': 224.49, 'l': 224.38, 'c': 224.48, 'v': 214560, 'n': 913, 'vw': 224.445315}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:02:00Z', 'o': 224.4701, 'h': 224.5, 'l': 224.44, 'c': 224.4856, 'v': 147665, 'n': 690, 'vw': 224.478469}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:03:00Z', 'o': 224.4815, 'h': 224.505, 'l': 224.47, 'c': 224.4825, 'v': 92424, 'n': 546, 'vw': 224.494101}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:04:00Z', 'o': 224.49, 'h': 224.51, 'l': 224.49, 'c': 224.505, 'v': 78108, 'n': 447, 'vw': 224.49932}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:05:00Z', 'o': 224.51, 'h': 224.5369, 'l': 224.49, 'c': 224.53, 'v': 91805, 'n': 472, 'vw': 224.517747}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:06:00Z', 'o': 224.52, 'h': 224.55, 'l': 224.5, 'c': 224.535, 'v': 125160, 'n': 582, 'vw': 224.526045}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:07:00Z', 'o': 224.53, 'h': 224.56, 'l': 224.52, 'c': 224.53, 'v': 77953, 'n': 394, 'vw': 224.542307}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:08:00Z', 'o': 224.53, 'h': 224.54, 'l': 224.52, 'c': 224.525, 'v': 53994, 'n': 338, 'vw': 224.52943}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:09:00Z', 'o': 224.525, 'h': 224.53, 'l': 224.4999, 'c': 224.515, 'v': 202624, 'n': 820, 'vw': 224.51346}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:10:00Z', 'o': 224.52, 'h': 224.53, 'l': 224.5, 'c': 224.53, 'v': 148458, 'n': 715, 'vw': 224.512017}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:11:00Z', 'o': 224.5266, 'h': 224.53, 'l': 224.49, 'c': 224.5, 'v': 68199, 'n': 396, 'vw': 224.510271}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:12:00Z', 'o': 224.495, 'h': 224.51, 'l': 224.495, 'c': 224.5, 'v': 40636, 'n': 214, 'vw': 224.506011}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:13:00Z', 'o': 224.5, 'h': 224.53, 'l': 224.5, 'c': 224.53, 'v': 95960, 'n': 593, 'vw': 224.520637}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:14:00Z', 'o': 224.5263, 'h': 224.57, 'l': 224.5201, 'c': 224.55, 'v': 77183, 'n': 407, 'vw': 224.551279}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:15:00Z', 'o': 224.55, 'h': 224.61, 'l': 224.5338, 'c': 224.5447, 'v': 206123, 'n': 811, 'vw': 224.576287}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:16:00Z', 'o': 224.54, 'h': 224.54, 'l': 224.48, 'c': 224.48, 'v': 79779, 'n': 440, 'vw': 224.505865}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:17:00Z', 'o': 224.48, 'h': 224.49, 'l': 224.45, 'c': 224.4799, 'v': 94645, 'n': 459, 'vw': 224.472515}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:18:00Z', 'o': 224.48, 'h': 224.49, 'l': 224.45, 'c': 224.46, 'v': 107040, 'n': 457, 'vw': 224.468981}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:19:00Z', 'o': 224.46, 'h': 224.48, 'l': 224.45, 'c': 224.475, 'v': 181022, 'n': 530, 'vw': 224.469175}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:20:00Z', 'o': 224.475, 'h': 224.48, 'l': 224.37, 'c': 224.38, 'v': 133119, 'n': 667, 'vw': 224.43698}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:21:00Z', 'o': 224.3765, 'h': 224.4, 'l': 224.3, 'c': 224.3, 'v': 145510, 'n': 767, 'vw': 224.355733}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:22:00Z', 'o': 224.3, 'h': 224.34, 'l': 224.29, 'c': 224.34, 'v': 182899, 'n': 988, 'vw': 224.320723}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:23:00Z', 'o': 224.33, 'h': 224.33, 'l': 224.24, 'c': 224.31, 'v': 146719, 'n': 736, 'vw': 224.273043}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:24:00Z', 'o': 224.31, 'h': 224.33, 'l': 224.28, 'c': 224.32, 'v': 173104, 'n': 673, 'vw': 224.310636}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:25:00Z', 'o': 224.32, 'h': 224.35, 'l': 224.31, 'c': 224.3428, 'v': 69041, 'n': 420, 'vw': 224.332409}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:26:00Z', 'o': 224.35, 'h': 224.38, 'l': 224.34, 'c': 224.34, 'v': 81357, 'n': 459, 'vw': 224.362523}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:27:00Z', 'o': 224.34, 'h': 224.41, 'l': 224.32, 'c': 224.4, 'v': 117394, 'n': 736, 'vw': 224.349751}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:28:00Z', 'o': 224.4, 'h': 224.42, 'l': 224.38, 'c': 224.41, 'v': 111970, 'n': 661, 'vw': 224.401354}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:29:00Z', 'o': 224.41, 'h': 224.42, 'l': 224.37, 'c': 224.375, 'v': 74786, 'n': 482, 'vw': 224.394777}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:30:00Z', 'o': 224.37, 'h': 224.3701, 'l': 224.2938, 'c': 224.3, 'v': 225198, 'n': 1175, 'vw': 224.315676}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:31:00Z', 'o': 224.29, 'h': 224.299, 'l': 224.25, 'c': 224.26, 'v': 138547, 'n': 728, 'vw': 224.275287}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:32:00Z', 'o': 224.26, 'h': 224.32, 'l': 224.25, 'c': 224.32, 'v': 138329, 'n': 572, 'vw': 224.301929}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:33:00Z', 'o': 224.315, 'h': 224.42, 'l': 224.3, 'c': 224.38, 'v': 636568, 'n': 768, 'vw': 223.51376}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:34:00Z', 'o': 224.37, 'h': 224.44, 'l': 224.36, 'c': 224.44, 'v': 469932, 'n': 1607, 'vw': 224.417766}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:35:00Z', 'o': 224.435, 'h': 224.49, 'l': 224.41, 'c': 224.48, 'v': 403683, 'n': 1574, 'vw': 224.448124}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:36:00Z', 'o': 224.48, 'h': 224.49, 'l': 224.4, 'c': 224.405, 'v': 103658, 'n': 587, 'vw': 224.450123}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:37:00Z', 'o': 224.405, 'h': 224.44, 'l': 224.4, 'c': 224.42, 'v': 97448, 'n': 559, 'vw': 224.41557}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:38:00Z', 'o': 224.42, 'h': 224.49, 'l': 224.405, 'c': 224.49, 'v': 138966, 'n': 636, 'vw': 224.464936}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:39:00Z', 'o': 224.495, 'h': 224.66, 'l': 224.49, 'c': 224.65, 'v': 490291, 'n': 1899, 'vw': 224.588221}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:40:00Z', 'o': 224.65, 'h': 224.69, 'l': 224.64, 'c': 224.67, 'v': 349794, 'n': 1483, 'vw': 224.66315}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:41:00Z', 'o': 224.665, 'h': 224.74, 'l': 224.64, 'c': 224.6599, 'v': 349930, 'n': 1279, 'vw': 224.701331}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:42:00Z', 'o': 224.66, 'h': 224.71, 'l': 224.64, 'c': 224.705, 'v': 133185, 'n': 692, 'vw': 224.67783}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:43:00Z', 'o': 224.7001, 'h': 224.72, 'l': 224.6639, 'c': 224.71, 'v': 196350, 'n': 1050, 'vw': 224.689342}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:44:00Z', 'o': 224.71, 'h': 224.71, 'l': 224.66, 'c': 224.69, 'v': 261982, 'n': 999, 'vw': 224.679794}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:45:00Z', 'o': 224.69, 'h': 224.86, 'l': 224.69, 'c': 224.84, 'v': 521365, 'n': 2160, 'vw': 224.789239}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:46:00Z', 'o': 224.84, 'h': 224.88, 'l': 224.825, 'c': 224.86, 'v': 646098, 'n': 2123, 'vw': 224.860663}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:47:00Z', 'o': 224.86, 'h': 224.91, 'l': 224.83, 'c': 224.9, 'v': 532644, 'n': 1590, 'vw': 224.873514}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:48:00Z', 'o': 224.8997, 'h': 224.92, 'l': 224.88, 'c': 224.92, 'v': 482251, 'n': 1660, 'vw': 224.899035}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:49:00Z', 'o': 224.92, 'h': 224.95, 'l': 224.87, 'c': 224.9, 'v': 388447, 'n': 1407, 'vw': 224.915241}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:50:00Z', 'o': 224.89, 'h': 224.96, 'l': 224.89, 'c': 224.94, 'v': 483091, 'n': 1850, 'vw': 224.939713}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:51:00Z', 'o': 224.94, 'h': 224.95, 'l': 224.88, 'c': 224.9047, 'v': 311277, 'n': 1234, 'vw': 224.912037}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:52:00Z', 'o': 224.91, 'h': 224.93, 'l': 224.87, 'c': 224.88, 'v': 256339, 'n': 1233, 'vw': 224.885135}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:53:00Z', 'o': 224.87, 'h': 225.01, 'l': 224.87, 'c': 225.01, 'v': 636944, 'n': 2531, 'vw': 224.958229}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:54:00Z', 'o': 225.005, 'h': 225.04, 'l': 224.99, 'c': 224.995, 'v': 468001, 'n': 1989, 'vw': 225.013585}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:55:00Z', 'o': 225, 'h': 225.04, 'l': 224.96, 'c': 225.02, 'v': 712181, 'n': 2841, 'vw': 225.011675}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:56:00Z', 'o': 225.01, 'h': 225.05, 'l': 225, 'c': 225.03, 'v': 828844, 'n': 2916, 'vw': 225.019419}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:57:00Z', 'o': 225.025, 'h': 225.07, 'l': 225.02, 'c': 225.05, 'v': 765955, 'n': 2506, 'vw': 225.027985}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:58:00Z', 'o': 225.055, 'h': 225.055, 'l': 224.99, 'c': 225.05, 'v': 877236, 'n': 3240, 'vw': 225.018323}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T20:59:00Z', 'o': 225.04, 'h': 225.18, 'l': 225.01, 'c': 225.17, 'v': 3089546, 'n': 6007, 'vw': 224.804237}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
